titulo,link,ementa,materia_originaria,link_materia,autoria,situacao,titulo_normalizado
"Lei Ordinária nº 18709, de 30/03/2020",https://publico.recife.pe.leg.br/consultas/norma_juridica/norma_juridica_mostrar_proc?cod_norma=546,INSTITUI NO CALENDÁRIO OFICIAL DE EVENTOS DO MUNICÍPIO DO RECIFE A “SEMANA MUNICIPAL DA JUVENTUDE”.,PLO 10/2020,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=94111,Rinaldo Júnior,Em vigor,Lei Ordinária 18709/2020
"Lei Ordinária nº 18708, de 06/04/2020",https://publico.recife.pe.leg.br/consultas/norma_juridica/norma_juridica_mostrar_proc?cod_norma=547,INSTITUI O DIA MUNICIPAL DO GRÊMIO ESTUDANTIL.,PLO 173/2018,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=82423,Rinaldo Júnior,Em vigor,Lei Ordinária 18708/2020
"Lei Ordinária nº 18707, de 03/04/2020",https://publico.recife.pe.leg.br/consultas/norma_juridica/norma_juridica_mostrar_proc?cod_norma=548,"REVOGA A LEI Nº 18.706, DE 1º DE ABRIL DE 2020 (LEI QUE DISPÕE SOBRE O REAJUSTE DA REMUNERAÇÃO DOS SERVIDORES DO PODER LEGISLATIVO MUNICIPAL E DÁ OUTRAS PROVIDÊNCIAS).",PLO 37/2020,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=94982,Comissão Executiva,Em vigor,Lei Ordinária 18707/2020
"Lei Ordinária nº 18706, de 01/04/2020",https://publico.recife.pe.leg.br/consultas/norma_juridica/norma_juridica_mostrar_proc?cod_norma=549,DISPÕE SOBRE O REAJUSTE DA REMUNERAÇÃO DOS SERVIDORES DO PODER LEGISLATIVO MUNICIPAL E DÁ OUTRAS PROVIDÊNCIAS.,PLO 27/2020,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=94536,Comissão Executiva,Revogada,Lei Ordinária 18706/2020
"Lei Ordinária nº 18705, de 30/03/2020",https://publico.recife.pe.leg.br/consultas/norma_juridica/norma_juridica_mostrar_proc?cod_norma=550,"DECLARA DE UTILIDADE PÚBLICA, NO ÂMBITO DO MUNICÍPIO DO RECIFE, O INSTITUTO DE APOIO SOCIOASSISTENCIAL DE PERNAMBUCO (IASPE).",PLO 18/2020,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=94340,Aerto Luna,Em vigor,Lei Ordinária 18705/2020
"Lei Ordinária nº 18704, de 30/03/2020",https://publico.recife.pe.leg.br/consultas/norma_juridica/norma_juridica_mostrar_proc?cod_norma=551,"REGULAMENTA OS PROCEDIMENTOS PARA CONTRATAÇÕES DESTINADAS AO FORNECIMENTO DE BENS, À PRESTAÇÃO DE SERVIÇOS, À LOCAÇÃO DE BENS E À EXECUÇÃO DE OBRAS NECESSÁRIAS AO ENFRENTAMENTO DA EMERGÊNCIA EM SAÚDE PÚBLICA DE IMPORTÂNCIA INTERNACIONAL, DECORRENTE DO CORONAVÍRUS, NO ÂMBITO DO PODER EXECUTIVO MUNICIPAL.",PLE 11/2020,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=94968,Prefeito do Recife,Em vigor,Lei Ordinária 18704/2020
"Lei Ordinária nº 18703, de 30/03/2020",https://publico.recife.pe.leg.br/consultas/norma_juridica/norma_juridica_mostrar_proc?cod_norma=552,INSTITUI O PROGRAMA EMERGENCIAL DE PAGAMENTO DO IPTU E DA TRSD REFERENTES AO EXERCÍCIO DE 2020.,PLE 10/2020,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=94964,Prefeito do Recife,Em vigor,Lei Ordinária 18703/2020
"Lei Ordinária nº 18702, de 30/03/2020",https://publico.recife.pe.leg.br/consultas/norma_juridica/norma_juridica_mostrar_proc?cod_norma=553,"CRIAÇÃO DO CONSELHO GESTOR DE CONFORMIDADE DOS CONTRATOS DE GESTÃO FIRMADOS COM AS ORGANIZAÇÕES SOCIAIS DE SAÚDE – OSS, NO ÂMBITO DA SECRETARIA DE SAÚDE DO RECIFE.",PLE 9/2020,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=94967,Prefeito do Recife,Em vigor,Lei Ordinária 18702/2020
"Lei Ordinária nº 18701, de 30/03/2020",https://publico.recife.pe.leg.br/consultas/norma_juridica/norma_juridica_mostrar_proc?cod_norma=554,"PRORROGA O PRAZO PARA ADESÃO PROGRAMA DE PARCELAMENTO INCENTIVADO (PPI) PREVISTO NA LEI N. 18.650, DE 30 DE OUTUBRO DE 2019, EM RAZÃO DE ESTADO DE EMERGÊNCIA DECORRENTE DA PANDEMIA DO COVID-19 (CORONAVÍRUS.",PLE 6/2020,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=94965,Prefeito do Recife,Em vigor,Lei Ordinária 18701/2020
"Lei Ordinária nº 18700, de 30/03/2020",https://publico.recife.pe.leg.br/consultas/norma_juridica/norma_juridica_mostrar_proc?cod_norma=555,"DENOMINAR-SE-Á RUA VICENTE FERREIRA DOS GUIMARÃES PEIXOTO A RUA FRANCISCO JACINTO, SITUADA NO BAIRRO DE SANTO AMARO.",PLO 29/2019,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=84905,Rogério de Lucca,Em vigor,Lei Ordinária 18700/2020
"Lei Ordinária nº 18699, de 30/03/2020",https://publico.recife.pe.leg.br/consultas/norma_juridica/norma_juridica_mostrar_proc?cod_norma=556,CRIA A “SEMANA MUNICIPAL DE PREVENÇÃO E CONSCIENTIZAÇÃO CONTRA VIOLÊNCIA E MAUS-TRATOS ÀS PESSOAS COM DEFICIÊNCIA”.,PLO 268/2019,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=91532,Professora Ana Lúcia,Em vigor,Lei Ordinária 18699/2020
"Lei Ordinária nº 18698, de 30/03/2020",https://publico.recife.pe.leg.br/consultas/norma_juridica/norma_juridica_mostrar_proc?cod_norma=558,"INSTITUI NO CALENDÁRIO OFICIAL DE EVENTOS DO MUNICÍPIO DO RECIFE O “DIA MUNICIPAL DO CAIAQUEIRO"".",PLO 276/2019,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=91627,Almir Fernando,Em vigor,Lei Ordinária 18698/2020
"Lei Ordinária nº 18697, de 30/03/2020",https://publico.recife.pe.leg.br/consultas/norma_juridica/norma_juridica_mostrar_proc?cod_norma=559,"DENOMINAR-SE-Á “ENGENHEIRO HÉLIO ALMEIDA ARAÚJO” A PRAÇA LOCALIZADA NA RUA DOS PALMARES, NO BAIRRO DE SANTO AMARO, NO MUNICÍPIO DO RECIFE.",PLO 283/2019,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=91838,João da Costa,Em vigor,Lei Ordinária 18697/2020
"Lei Ordinária nº 18696, de 30/03/2020",https://publico.recife.pe.leg.br/consultas/norma_juridica/norma_juridica_mostrar_proc?cod_norma=560,"DISPÕE SOBRE A INCLUSÃO NO CALENDÁRIO OFICIAL DE EVENTOS DO MUNICÍPIO DO RECIFE DO “DIA DA FAMÍLIA RECIFENSE”, A SER COMEMORADO NO PRIMEIRO DOMINGO APÓS O DIA INTERNACIONAL DA FAMÍLIA.",PLO 149/2018,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=81323,Fred Ferreira,Em vigor,Lei Ordinária 18696/2020
"Lei Ordinária nº 18695, de 30/03/2020",https://publico.recife.pe.leg.br/consultas/norma_juridica/norma_juridica_mostrar_proc?cod_norma=561,"DENOMINAR-SE-Á “VEREADOR GILBERTO LUNA” A CICLOVIA A SER INAUGURADA NA AV. MASCARENHAS DE MORAES, NO MUNICÍPIO DO RECIFE.",PLO 275/2019,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=91625,Almir Fernando,Em vigor,Lei Ordinária 18695/2020
"Lei Ordinária nº 18694, de 30/03/2020",https://publico.recife.pe.leg.br/consultas/norma_juridica/norma_juridica_mostrar_proc?cod_norma=717,"INSTITUI, NO CALENDÁRIO OFICIAL DE EVENTOS DO MUNICÍPIO DO RECIFE, O “DIA MUNICIPAL DO PROFISSIONAL DE GESTÃO EM QUALIDADE”.",PLO 288/2019,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=92100,Samuel Salazar,Em vigor,Lei Ordinária 18694/2020
"Lei Ordinária nº 18693, de 24/03/2020",https://publico.recife.pe.leg.br/consultas/norma_juridica/norma_juridica_mostrar_proc?cod_norma=718,INSTITUI O PROGRAMA EMERGENCIAL DE ANTECIPAÇÃO DO PAGAMENTO DO IPTU E DA TRSD REFERENTES AO EXERCÍCIO.,PLE 8/2020,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=94958,Prefeito do Recife,Em vigor,Lei Ordinária 18693/2020
"Lei Ordinária nº 18692, de 24/03/2020",https://publico.recife.pe.leg.br/consultas/norma_juridica/norma_juridica_mostrar_proc?cod_norma=719,DISPÕE SOBRE AUTORIZAÇÃO PARA CONTRATAÇÃO DE OPERAÇÃO DE CRÉDITO JUNTO AO BANCO DO BRASIL S.A.,PLE 7/2020,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=94929,Prefeito do Recife,Em vigor,Lei Ordinária 18692/2020
"Lei Ordinária nº 18691, de 20/03/2020",https://publico.recife.pe.leg.br/consultas/norma_juridica/norma_juridica_mostrar_proc?cod_norma=720,PROÍBE A COMERCIALIZAÇÃO E A OFERTA GRATUITA DE CANUDOS DE PLÁSTICO EM ESTABELECIMENTOS QUE MANIPULEM ALIMENTOS E BEBIDAS NO MUNICÍPIO DO RECIFE.,PLO 119/2019,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=87165,"Eriberto Rafael,                            Alcides Teixeira Neto,                            Rinaldo Júnior,                            Rodrigo Coutinho",Em vigor,Lei Ordinária 18691/2020
"Lei Ordinária nº 18690, de 16/03/2020",https://publico.recife.pe.leg.br/consultas/norma_juridica/norma_juridica_mostrar_proc?cod_norma=721,INSTITUI O FUNDO MUNICIPAL DE POLÍTICA PARA A MULHER - FMPM E DÁ OUTRAS PROVIDÊNCIAS.,PLE 40/2019,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=93791,Prefeito do Recife,Em vigor,Lei Ordinária 18690/2020
"Lei Ordinária nº 18689, de 16/03/2020",https://publico.recife.pe.leg.br/consultas/norma_juridica/norma_juridica_mostrar_proc?cod_norma=723,"REVOGA O § 3º DO ART. 2°DA LEI MUNICIPAL Nº 18.661, DE 14 DE NOVEMBRO DE 2019 E DÁ OUTRAS PROVIDÊNCIAS.
""REGIME DE URGÊNCIA""",PLE 1/2020,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=94608,Prefeito do Recife,Em vigor,Lei Ordinária 18689/2020
"Lei Ordinária nº 18688, de 16/03/2020",https://publico.recife.pe.leg.br/consultas/norma_juridica/norma_juridica_mostrar_proc?cod_norma=731,"ALTERA O ART.1°DA LEI MUNICIPAL Nº 18.615, DE 04 DE SETEMBRO DE 2019 E DÁ OUTRAS PROVIDÊNCIAS. 

""REGIME DE URGÊNCIA""",PLE 2/2020,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=94606,Prefeito do Recife,Em vigor,Lei Ordinária 18688/2020
"Lei Ordinária nº 18687, de 10/03/2020",https://publico.recife.pe.leg.br/consultas/norma_juridica/norma_juridica_mostrar_proc?cod_norma=735,DISPÕE SOBRE A AMPLIAÇÃO DA ZEIS CARANGUEJO TABAIARES.,PLE 21/2019,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=89267,Prefeito do Recife,Em vigor,Lei Ordinária 18687/2020
"Lei Ordinária nº 18686, de 11/03/2020",https://publico.recife.pe.leg.br/consultas/norma_juridica/norma_juridica_mostrar_proc?cod_norma=736,INSTITUI NO CALENDÁRIO OFICIAL DE EVENTOS DO MUNICÍPIO DO RECIFE O “DIA MUNICIPAL DO TRADUTOR E INTÉRPRETE DA LÍNGUA BRASILEIRA DE SINAIS (LIBRAS)”.,PLO 250/2019,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=90894,Professora Ana Lúcia,Em vigor,Lei Ordinária 18686/2020
"Lei Ordinária nº 18685, de 11/03/2020",https://publico.recife.pe.leg.br/consultas/norma_juridica/norma_juridica_mostrar_proc?cod_norma=737,"MODIFICA O ART. 1º DA LEI MUNICIPAL Nº 18.567, DE 9 DE ABRIL DE 2019, QUE INSTITUI NO CALENDÁRIO OFICIAL DE EVENTOS DO MUNICÍPIO DO RECIFE O ""DIA DA SECRETÁRIA"", A SER COMEMORADO, ANUALMENTE, NO DIA 30 DE SETEMBRO.",PLO 215/2019,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=89858,Almir Fernando,Em vigor,Lei Ordinária 18685/2020
"Lei Ordinária nº 18684, de 11/03/2020",https://publico.recife.pe.leg.br/consultas/norma_juridica/norma_juridica_mostrar_proc?cod_norma=740,CONSIDERA PATRIMÔNIO CULTURAL MATERIAL DO RECIFE O “PARQUE DAS ESCULTURAS”.,PLO 35/2019,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=84992,Samuel Salazar,Em vigor,Lei Ordinária 18684/2020
"Lei Ordinária nº 18683, de 11/03/2020",https://publico.recife.pe.leg.br/consultas/norma_juridica/norma_juridica_mostrar_proc?cod_norma=741,DENOMINAR-SE-Á “JEFFERSON ROBERTO DOS SANTOS” A PRÓXIMA ESCOLA MUNICIPAL A SER CONSTRUÍDA NO BAIRRO MANGABEIRA PELA PREFEITURA DA CIDADE DO RECIFE.,PLO 217/2019,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=89912,Almir Fernando,Em vigor,Lei Ordinária 18683/2020
"Lei Ordinária nº 18682, de 13/01/2020",https://publico.recife.pe.leg.br/consultas/norma_juridica/norma_juridica_mostrar_proc?cod_norma=742,"ESTABELECE NORMAS SUPLEMENTARES RELATIVAS À ATUAÇÃO DOS BOMBEIROS CIVIS NO MUNICÍPIO DO RECIFE, OBSERVADA A LEGISLAÇÃO FEDERAL E ESTADUAL EM VIGOR.",PLO 129/2019,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=87479,Gilberto Alves,Em vigor,Lei Ordinária 18682/2020
"Lei Ordinária nº 18681, de 13/01/2020",https://publico.recife.pe.leg.br/consultas/norma_juridica/norma_juridica_mostrar_proc?cod_norma=41,"INSTITUI, NO CALENDÁRIO OFICIAL DE EVENTOS DO MUNICÍPIO DO RECIFE, A SEMANA MUNICIPAL DO PROFISSIONAL DE EDUCAÇÃO FÍSICA.",PLO 32/2019,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=84945,Rinaldo Júnior,Em vigor,Lei Ordinária 18681/2020
"Lei Ordinária nº 18680, de 14/01/2020",https://publico.recife.pe.leg.br/consultas/norma_juridica/norma_juridica_mostrar_proc?cod_norma=927,DENOMINAR-SE-Á “JEFFERSON ROBERTO DOS SANTOS” A PRÓXIMA ESCOLA MUNICIPAL A SER CONSTRUÍDA NO BAIRRO MANGABEIRA PELA PREFEITURA DA CIDADE DO RECIFE.,PLO 217/2019,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=89912,Almir Fernando,Em vigor,Lei Ordinária 18680/2020
"Lei Ordinária nº 18679, de 04/01/2020",https://publico.recife.pe.leg.br/consultas/norma_juridica/norma_juridica_mostrar_proc?cod_norma=928,"DENOMINA “FLORANCE MARY FERREIRA MONT´ALVERNE” A PRAÇA SITUADA NO BAIRRO TORRE, MUNICÍPIO DO RECIFE.",PLO 296/2019,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=92279,Aderaldo Pinto,Em vigor,Lei Ordinária 18679/2020
"Lei Ordinária nº 18680, de 11/12/2019",https://publico.recife.pe.leg.br/consultas/norma_juridica/norma_juridica_mostrar_proc?cod_norma=1577,DENOMINAR-SE-Á “JEFFERSON ROBERTO DOS SANTOS” A PRÓXIMA ESCOLA MUNICIPAL A SER CONSTRUÍDA NO BAIRRO MANGABEIRA PELA PREFEITURA DA CIDADE DO RECIFE.,PLO 217/2019,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=89912,Almir Fernando,Em vigor,Lei Ordinária 18680/2019
"Lei Ordinária nº 18679, de 31/12/2019",https://publico.recife.pe.leg.br/consultas/norma_juridica/norma_juridica_mostrar_proc?cod_norma=1579,"DENOMINA “FLORANCE MARY FERREIRA MONT´ALVERNE” A PRAÇA SITUADA NO BAIRRO TORRE, MUNICÍPIO DO RECIFE.",PLO 296/2019,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=92279,Aderaldo Pinto,Em vigor,Lei Ordinária 18679/2019
"Lei Ordinária nº 18678, de 27/12/2019",https://publico.recife.pe.leg.br/consultas/norma_juridica/norma_juridica_mostrar_proc?cod_norma=933,"ALTERA ZONEAMENTO DA CIDADE, INSTITUINDO ZONA ESPECIAL DE INTERESSE SOCIAL II - ZEIS II",PLE 39/2019,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=92923,Prefeito do Recife,Em vigor,Lei Ordinária 18678/2019
"Lei Ordinária nº 18677, de 27/12/2019",https://publico.recife.pe.leg.br/consultas/norma_juridica/norma_juridica_mostrar_proc?cod_norma=937,"AUTORIZA O PREFEITO DA CIDADE DO RECIFE, ASSINAR ACORDOS COM ESCRITÓRIO DAS NAÇÕES UNIDAS SOBRE DROGAS E CRIME- UNODC.",PLE 38/2019,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=92922,Prefeito do Recife,Em vigor,Lei Ordinária 18677/2019
"Lei Ordinária nº 18676, de 27/12/2019",https://publico.recife.pe.leg.br/consultas/norma_juridica/norma_juridica_mostrar_proc?cod_norma=938,"DISPÕE SOBRE A ESTRUTURA ORGÂNICA DO PROCON RECIFE, O FUNDO MUNICIPAL DE DEFESA DO CONSUMIDOR – FUNDEC, REVOGA A LEI Nº 16.695, DE 5 DE OUTUBRO DE 2001, E DÁ OUTRAS PROVIDÊNCIAS.",PLE 37/2019,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=92908,Prefeito do Recife,Em vigor,Lei Ordinária 18676/2019
"Lei Ordinária nº 18675, de 27/12/2019",https://publico.recife.pe.leg.br/consultas/norma_juridica/norma_juridica_mostrar_proc?cod_norma=939,"DÁ NOVA REDAÇÃO AO ARTIGO 6º, DA LEI Nº 17.103, DE 06 DE JULHO DE 2005.(QUE DISPÕE SOBRE GRATIFICAÇÃO  A SERVIDORES MUNICIPAIS RESPONSÁVEIS POR ENTREGA DE DOCUMENTOS ORIUNDOS DA SECRETARIA DE FINANÇAS E PROCURADORIA GERAL DO MUNICÍPIO).",PLE 28/2019,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=91751,Prefeito do Recife,Em vigor,Lei Ordinária 18675/2019
"Lei Ordinária nº 18674, de 23/12/2019",https://publico.recife.pe.leg.br/consultas/norma_juridica/norma_juridica_mostrar_proc?cod_norma=940,"INSTITUI, NO CALENDÁRIO OFICIAL DE EVENTOS DO MUNICÍPIO DO RECIFE, O “DIA MUNICIPAL DE COMBATE À INTOLERÂNCIA RELIGIOSA”.",PLO 263/2019,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=91258,Aerto Luna,Em vigor,Lei Ordinária 18674/2019
"Lei Ordinária nº 18673, de 23/12/2019",https://publico.recife.pe.leg.br/consultas/norma_juridica/norma_juridica_mostrar_proc?cod_norma=942,"ALTERA DISPOSITIVOS DA LEI Nº 15.563, DE 27 DE DEZEMBRO DE 1991 - CÓDIGO TRIBUTÁRIO MUNICIPAL, DA LEI Nº 18.276, DE 2 DEZEMBRO DE 2016 E DA LEI Nº 17.944, DE 9 DEZEMBRO DE 2013.",PLE 36/2019,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=92909,Prefeito do Recife,Em vigor,Lei Ordinária 18673/2019
"Lei Ordinária nº 18672, de 16/12/2019",https://publico.recife.pe.leg.br/consultas/norma_juridica/norma_juridica_mostrar_proc?cod_norma=944,ESTIMA A RECEITA E FIXA A DESPESA DO MUNICÍPIO DO RECIFE PARA O EXERCÍCIO DE 2020.,PLE 25/2019,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=91424,Prefeito do Recife,Em vigor,Lei Ordinária 18672/2019
"Lei Ordinária nº 18670, de 13/12/2019",https://publico.recife.pe.leg.br/consultas/norma_juridica/norma_juridica_mostrar_proc?cod_norma=949,"ALTERA O NOME DA RUA CLETO PRAIA, NO BAIRRO DE NOVA DESCOBERTA, PARA “RUA MARIA JOSÉ DE SOUZA MENDONÇA""",PLO 187/2019,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=89047,Almir Fernando,Em vigor,Lei Ordinária 18670/2019
"Lei Ordinária nº 18669, de 05/12/2019",https://publico.recife.pe.leg.br/consultas/norma_juridica/norma_juridica_mostrar_proc?cod_norma=951,"INSTITUI, NO CALENDÁRIO OFICIAL DO RECIFE, O DIA 17 DE SETEMBRO COMO  DIA MUNICIPAL DA PESSOA COM DOENÇAS NEUROMUSCULAR.",PLO 191/2018,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=82942,Michele Collins,Em vigor,Lei Ordinária 18669/2019
"Lei Ordinária nº 18668, de 05/12/2019",https://publico.recife.pe.leg.br/consultas/norma_juridica/norma_juridica_mostrar_proc?cod_norma=978,ESTABELECE NORMAS BÁSICAS DE SEGURANÇA PARA O FUNCIONAMENTO DE KARTÓDROMOS NO MUNICÍPIO DO RECIFE.,PLO 212/2019,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=89691,Professora Ana Lúcia,Em vigor,Lei Ordinária 18668/2019
"Lei Ordinária nº 18667, de 03/12/2019",https://publico.recife.pe.leg.br/consultas/norma_juridica/norma_juridica_mostrar_proc?cod_norma=979,"TORNA OBRIGATÓRIA A AFIXAÇÃO DE PLACA EM BRAILE NAS ESCADAS E ESTEIRAS ROLANTES DE SHOPPINGS, CENTROS DE FEIRAS E GALERIAS COMERCIAIS BEM COMO DE LOJAS E CINEMAS DO MUNICÍPIO DO RECIFE.",PLO 179/2019,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=88946,Natália de Menudo,Em vigor,Lei Ordinária 18667/2019
"Lei Ordinária nº 18666, de 03/12/2019",https://publico.recife.pe.leg.br/consultas/norma_juridica/norma_juridica_mostrar_proc?cod_norma=980,"DENOMINAR-SE-Á “DESEMBARGADOR MÁRIO  MELO” A RUA SITUADA NO BAIRRO ILHA DO RETIRO, NO MUNICÍPIO DO RECIFE.",PLO 289/2019,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=92101,Samuel Salazar,Em vigor,Lei Ordinária 18666/2019
"Lei Ordinária nº 18665, de 02/12/2019",https://publico.recife.pe.leg.br/consultas/norma_juridica/norma_juridica_mostrar_proc?cod_norma=981,"MODIFICA A LEI Nº 18.258, DE 05 DE AGOSTO DE 2016, QUE REGULA O USO DE ALARMES SONOROS DE GARAGENS NO MUNICÍPIO DE RECIFE.",PLO 194/2018,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=83206,André Régis,Em vigor,Lei Ordinária 18665/2019
"Lei Ordinária nº 18664, de 02/12/2019",https://publico.recife.pe.leg.br/consultas/norma_juridica/norma_juridica_mostrar_proc?cod_norma=982,"INSTITUI, NO CALENDÁRIO OFICIAL DE EVENTOS DO MUNICÍPIO DO RECIFE, O “DIA MUNICIPAL DO RADIALISTA”.",PLO 234/2019,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=90200,Hélio Guabiraba,Em vigor,Lei Ordinária 18664/2019
"Lei Ordinária nº 18663, de 29/11/2019",https://publico.recife.pe.leg.br/consultas/norma_juridica/norma_juridica_mostrar_proc?cod_norma=983,"CRIA CARGOS PÚBLICOS EFETIVOS NO ÂMBITO DA SECRETARIA DE SAÚDE DO MUNICÍPIO DO RECIFE, ALTERA DISPOSITIVOS DA LEI Nº 18.592, DE 20 DE JUNHO DE 2019, DA LEI Nº 18.504, DE 5 DE JULHO DE 2018, DA LEI Nº 17.772, DE 16 DE JANEIRO DE 2012, DA LEI Nº 17.732, DE 29 DE AGOSTO DE 2011, INSTITUI A COMISSÃO PERMANENTE DE APURAÇÃO E APLICAÇÃO DE PENALIDADES, E DÁ OUTRAS PROVIDÊNCIAS.       
""REGIME DE URGÊNCIA""",PLE 35/2019,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=92910,Prefeito do Recife,Em vigor,Lei Ordinária 18663/2019
"Lei Ordinária nº 18662, de 18/11/2019",https://publico.recife.pe.leg.br/consultas/norma_juridica/norma_juridica_mostrar_proc?cod_norma=984,"INSTITUI, NO CALENDÁRIO OFICIAL DE EVENTOS DO MUNICÍPIO DO RECIFE, O “DIA MUNICIPAL DO PROFISSIONAL DE TECNOLOGIA DA INFORMAÇÃO”.",PLO 248/2019,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=90886,Eriberto Rafael,Em vigor,Lei Ordinária 18662/2019
"Lei Ordinária nº 18661, de 13/11/2019",https://publico.recife.pe.leg.br/consultas/norma_juridica/norma_juridica_mostrar_proc?cod_norma=985,"DISPÕE SOBRE AUTORIZAÇÃO PARA CONTRATAÇÃO DE OPERAÇÃO DE CRÉDITO JUNTO À CAIXA ECONÔMICA FEDERAL. NO ÂMBITO DO FINISA – FINANCIAMENTO A INFRAESTRUTURA E AO SANEAMENTO NO VALOR DE R$ 201.000.000,00.",PLE 34/2019,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=92440,Prefeito do Recife,Em vigor,Lei Ordinária 18661/2019
